map_name	part_name	logical_key	entity_id	code_lines	comment_lines	parsed_operation_uses	operations	usage_classes	collides_item_lot_id	collides_acquisition_flag	source_lines
m25_00_00_00	c2150_0043	m25_00_00_00:c2150_0043	2500243	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:106;m25_00_00_00.emevd.dcx.js:155;m25_00_00_00.emevd.dcx.js:201;m25_00_00_00.emevd.dcx.js:292;m25_00_00_00.emevd.dcx.js:349
m25_00_00_00	c2150_0045	m25_00_00_00:c2150_0045	2500245	4	0	27	$InitializeEvent:argument:4;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:19;event_argument:4;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:107;m25_00_00_00.emevd.dcx.js:156;m25_00_00_00.emevd.dcx.js:202;m25_00_00_00.emevd.dcx.js:351
m25_00_00_00	c2150_0046	m25_00_00_00:c2150_0046	2500246	3	0	21	$InitializeEvent:argument:3;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:18;event_argument:3	False	False	m25_00_00_00.emevd.dcx.js:108;m25_00_00_00.emevd.dcx.js:157;m25_00_00_00.emevd.dcx.js:203
m25_00_00_00	c2150_0048	m25_00_00_00:c2150_0048	2500248	4	0	24	$InitializeEvent:argument:4;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:20;event_argument:4	False	False	m25_00_00_00.emevd.dcx.js:109;m25_00_00_00.emevd.dcx.js:158;m25_00_00_00.emevd.dcx.js:204;m25_00_00_00.emevd.dcx.js:293
m25_00_00_00	c2150_0049	m25_00_00_00:c2150_0049	2500249	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:110;m25_00_00_00.emevd.dcx.js:159;m25_00_00_00.emevd.dcx.js:205;m25_00_00_00.emevd.dcx.js:294;m25_00_00_00.emevd.dcx.js:348
m25_00_00_00	c2150_0050	m25_00_00_00:c2150_0050	2500250	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	True	False	m25_00_00_00.emevd.dcx.js:111;m25_00_00_00.emevd.dcx.js:160;m25_00_00_00.emevd.dcx.js:206;m25_00_00_00.emevd.dcx.js:295;m25_00_00_00.emevd.dcx.js:347
m25_00_00_00	c2150_0051	m25_00_00_00:c2150_0051	2500251	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:112;m25_00_00_00.emevd.dcx.js:161;m25_00_00_00.emevd.dcx.js:207;m25_00_00_00.emevd.dcx.js:296;m25_00_00_00.emevd.dcx.js:350
m25_00_00_00	c2150_0052	m25_00_00_00:c2150_0052	2500252	4	0	24	$InitializeEvent:argument:4;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:20;event_argument:4	False	False	m25_00_00_00.emevd.dcx.js:113;m25_00_00_00.emevd.dcx.js:162;m25_00_00_00.emevd.dcx.js:208;m25_00_00_00.emevd.dcx.js:297
m25_00_00_00	c2150_0054	m25_00_00_00:c2150_0054	2500254	4	0	24	$InitializeEvent:argument:4;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:20;event_argument:4	False	False	m25_00_00_00.emevd.dcx.js:114;m25_00_00_00.emevd.dcx.js:163;m25_00_00_00.emevd.dcx.js:209;m25_00_00_00.emevd.dcx.js:298
m25_00_00_00	c2150_0055	m25_00_00_00:c2150_0055	2500255	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:115;m25_00_00_00.emevd.dcx.js:164;m25_00_00_00.emevd.dcx.js:210;m25_00_00_00.emevd.dcx.js:299;m25_00_00_00.emevd.dcx.js:335
m25_00_00_00	c2150_0056	m25_00_00_00:c2150_0056	2500256	4	0	24	$InitializeEvent:argument:4;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:20;event_argument:4	False	False	m25_00_00_00.emevd.dcx.js:116;m25_00_00_00.emevd.dcx.js:165;m25_00_00_00.emevd.dcx.js:211;m25_00_00_00.emevd.dcx.js:300
m25_00_00_00	c2150_0072	m25_00_00_00:c2150_0072	2500272	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:117;m25_00_00_00.emevd.dcx.js:166;m25_00_00_00.emevd.dcx.js:212;m25_00_00_00.emevd.dcx.js:301;m25_00_00_00.emevd.dcx.js:344
m25_00_00_00	c2150_0073	m25_00_00_00:c2150_0073	2500273	4	0	24	$InitializeEvent:argument:4;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:20;event_argument:4	False	False	m25_00_00_00.emevd.dcx.js:118;m25_00_00_00.emevd.dcx.js:167;m25_00_00_00.emevd.dcx.js:213;m25_00_00_00.emevd.dcx.js:302
m25_00_00_00	c2150_0074	m25_00_00_00:c2150_0074	2500274	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:119;m25_00_00_00.emevd.dcx.js:168;m25_00_00_00.emevd.dcx.js:214;m25_00_00_00.emevd.dcx.js:303;m25_00_00_00.emevd.dcx.js:346
m25_00_00_00	c2150_0075	m25_00_00_00:c2150_0075	2500275	5	0	30	$InitializeEvent:argument:5;resolved/CharacterAIState:5;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:21;event_argument:5;presentation_operation:2;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:120;m25_00_00_00.emevd.dcx.js:169;m25_00_00_00.emevd.dcx.js:215;m25_00_00_00.emevd.dcx.js:304;m25_00_00_00.emevd.dcx.js:345
m25_00_00_00	c2150_0076	m25_00_00_00:c2150_0076	2500276	4	0	22	$InitializeEvent:argument:3;CharacterAIState:1;resolved/CharacterAIState:4;resolved/CharacterDead:2;resolved/ClearCharactersAITarget:1;resolved/ClearSpEffect:3;resolved/SetCharacterAIState:2;resolved/SetCharacterAnimationState:3;resolved/SetSpEffect:1;resolved/SetSpEffectAndUnknown200455:2	character_operation:19;event_argument:3	False	False	m25_00_00_00.emevd.dcx.js:121;m25_00_00_00.emevd.dcx.js:170;m25_00_00_00.emevd.dcx.js:216;m25_00_00_00.emevd.dcx.js:1004
m25_00_00_00	c2190_0000	m25_00_00_00:c2190_0000	2500280	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:355
m25_00_00_00	c2190_0001	m25_00_00_00:c2190_0001	2500281	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:356
m25_00_00_00	c2190_0002	m25_00_00_00:c2190_0002	2500282	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:357
m25_00_00_00	c2190_0004	m25_00_00_00:c2190_0004	2500284	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:358
m25_00_00_00	c2190_0005	m25_00_00_00:c2190_0005	2500285	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:359
m25_00_00_00	c2190_0012	m25_00_00_00:c2190_0012	2500292	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:360
m25_00_00_00	c2190_0013	m25_00_00_00:c2190_0013	2500293	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:361
m25_00_00_00	c2190_0014	m25_00_00_00:c2190_0014	2500294	1	0	7	$InitializeEvent:argument:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/SetCharacterGravity:2;resolved/SetCharacterMaphits:2	character_operation:4;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:362
m25_00_00_00	c2320_0000	m25_00_00_00:c2320_0000	2500800	34	0	37	ActionButtonInArea:2;AdaptHpchangingSpEffectToNPCPartOfTarget:2;ChangeCharacterEnableState:1;CharacterBackreadStatus:1;CharacterDead:2;CharacterHasEventMessage:3;CharacterHasSpEffect:3;ClearSpEffect:2;DisplayBossHealthBar:1;ForceAnimationPlayback:3;ForceCharacterDeath:1;HPRatio:1;HandleBossDefeat:1;IssueShortWarpRequest:1;RequestCharacterAICommand:2;RequestCharacterAIReplan:2;SetCharacterAIState:2;SetCharacterHPBarDisplay:1;SetNetworkUpdateAuthority:1;SetSpEffect:2;ShootBullet:1;WarpCharacterAndCopyFloor:2	character_operation:29;other_operation:3;presentation_operation:3;spatial_operation:2	False	False	m25_00_00_00.emevd.dcx.js:1283;m25_00_00_00.emevd.dcx.js:1286;m25_00_00_00.emevd.dcx.js:1294;m25_00_00_00.emevd.dcx.js:1300;m25_00_00_00.emevd.dcx.js:1328;m25_00_00_00.emevd.dcx.js:1337;m25_00_00_00.emevd.dcx.js:1409;m25_00_00_00.emevd.dcx.js:1410;m25_00_00_00.emevd.dcx.js:1412;m25_00_00_00.emevd.dcx.js:1435;m25_00_00_00.emevd.dcx.js:1465;m25_00_00_00.emevd.dcx.js:1467;m25_00_00_00.emevd.dcx.js:1479;m25_00_00_00.emevd.dcx.js:1492;m25_00_00_00.emevd.dcx.js:1496;m25_00_00_00.emevd.dcx.js:1501;m25_00_00_00.emevd.dcx.js:1505;m25_00_00_00.emevd.dcx.js:1510;m25_00_00_00.emevd.dcx.js:1511;m25_00_00_00.emevd.dcx.js:1530;m25_00_00_00.emevd.dcx.js:1548;m25_00_00_00.emevd.dcx.js:1568;m25_00_00_00.emevd.dcx.js:1569;m25_00_00_00.emevd.dcx.js:1570;m25_00_00_00.emevd.dcx.js:1572;m25_00_00_00.emevd.dcx.js:1579;m25_00_00_00.emevd.dcx.js:1580;m25_00_00_00.emevd.dcx.js:1581;m25_00_00_00.emevd.dcx.js:1594;m25_00_00_00.emevd.dcx.js:1595;m25_00_00_00.emevd.dcx.js:1603;m25_00_00_00.emevd.dcx.js:1604;m25_00_00_00.emevd.dcx.js:1605;m25_00_00_00.emevd.dcx.js:1607
m25_00_00_00	c2321_0000	m25_00_00_00:c2321_0000	2500801	20	0	20	AdaptHpchangingSpEffectToNPCPartOfTarget:2;ChangeCharacterEnableState:4;CharacterHasSpEffect:1;ForceCharacterDeath:1;HasDamageType:1;SetCharacterAIState:3;SetCharacterHPBarDisplay:1;SetCharacterImmortality:1;SetNetworkUpdateAuthority:1;SetSpEffect:3;SpawnOneshotSFX:1;WarpCharacterAndCopyFloor:1	character_operation:17;other_operation:2;presentation_operation:1	False	False	m25_00_00_00.emevd.dcx.js:1284;m25_00_00_00.emevd.dcx.js:1287;m25_00_00_00.emevd.dcx.js:1466;m25_00_00_00.emevd.dcx.js:1468;m25_00_00_00.emevd.dcx.js:1469;m25_00_00_00.emevd.dcx.js:1470;m25_00_00_00.emevd.dcx.js:1480;m25_00_00_00.emevd.dcx.js:1493;m25_00_00_00.emevd.dcx.js:1497;m25_00_00_00.emevd.dcx.js:1502;m25_00_00_00.emevd.dcx.js:1506;m25_00_00_00.emevd.dcx.js:1550;m25_00_00_00.emevd.dcx.js:1572;m25_00_00_00.emevd.dcx.js:1573;m25_00_00_00.emevd.dcx.js:1575;m25_00_00_00.emevd.dcx.js:1577;m25_00_00_00.emevd.dcx.js:1583;m25_00_00_00.emevd.dcx.js:1584;m25_00_00_00.emevd.dcx.js:1585;m25_00_00_00.emevd.dcx.js:1586
m25_00_00_00	c2330_0001	m25_00_00_00:c2330_0001	2500115	4	0	15	$InitializeEvent:argument:4;resolved/CharacterBackreadStatus:1;resolved/CharacterDead:2;resolved/ForceAnimationPlayback:3;resolved/HasDamageType:4;resolved/RequestCharacterAICommand:1	character_operation:4;event_argument:4;other_operation:4;presentation_operation:3	False	False	m25_00_00_00.emevd.dcx.js:54;m25_00_00_00.emevd.dcx.js:59;m25_00_00_00.emevd.dcx.js:317;m25_00_00_00.emevd.dcx.js:318
m25_00_00_00	c2330_0004	m25_00_00_00:c2330_0004	2500124	9	0	14	$InitializeEvent:argument:2;CharacterAIState:1;InArea:1;RequestCharacterAICommand:2;RequestCharacterAIReplan:1;SetCharacterAIId:1;SetCharacterHome:1;resolved/CharacterDead:2;resolved/HasDamageType:3	character_operation:8;event_argument:2;other_operation:3;spatial_operation:1	False	False	m25_00_00_00.emevd.dcx.js:327;m25_00_00_00.emevd.dcx.js:328;m25_00_00_00.emevd.dcx.js:1002;m25_00_00_00.emevd.dcx.js:1005;m25_00_00_00.emevd.dcx.js:1006;m25_00_00_00.emevd.dcx.js:1007;m25_00_00_00.emevd.dcx.js:1008;m25_00_00_00.emevd.dcx.js:1009;m25_00_00_00.emevd.dcx.js:1010
m25_00_00_00	c2330_0007	m25_00_00_00:c2330_0007	2500127	1	0	6	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/ForceAnimationPlayback:2;resolved/HasDamageType:1;resolved/RequestCharacterAnimationReset:1	character_operation:2;event_argument:1;other_operation:1;presentation_operation:2	False	False	m25_00_00_00.emevd.dcx.js:64
m25_00_00_00	c2330_0008	m25_00_00_00:c2330_0008	2500128	1	0	6	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/ForceAnimationPlayback:2;resolved/HasDamageType:1;resolved/RequestCharacterAnimationReset:1	character_operation:2;event_argument:1;other_operation:1;presentation_operation:2	False	False	m25_00_00_00.emevd.dcx.js:65
m25_00_00_00	c2330_0012	m25_00_00_00:c2330_0012	2500129	1	0	6	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/ForceAnimationPlayback:2;resolved/HasDamageType:1;resolved/RequestCharacterAnimationReset:1	character_operation:2;event_argument:1;other_operation:1;presentation_operation:2	False	False	m25_00_00_00.emevd.dcx.js:66
m25_00_00_00	c2330_0013	m25_00_00_00:c2330_0013	2500126	2	0	8	$InitializeEvent:argument:2;resolved/CharacterBackreadStatus:1;resolved/ForceAnimationPlayback:3;resolved/HasDamageType:1;resolved/RequestCharacterAICommand:1	character_operation:2;event_argument:2;other_operation:1;presentation_operation:3	False	False	m25_00_00_00.emevd.dcx.js:58;m25_00_00_00.emevd.dcx.js:63
m25_00_00_00	c2330_0017	m25_00_00_00:c2330_0017	2500118	4	0	15	$InitializeEvent:argument:4;resolved/CharacterBackreadStatus:1;resolved/CharacterDead:2;resolved/ForceAnimationPlayback:3;resolved/HasDamageType:4;resolved/RequestCharacterAICommand:1	character_operation:4;event_argument:4;other_operation:4;presentation_operation:3	False	False	m25_00_00_00.emevd.dcx.js:56;m25_00_00_00.emevd.dcx.js:61;m25_00_00_00.emevd.dcx.js:321;m25_00_00_00.emevd.dcx.js:322
m25_00_00_00	c2330_0018	m25_00_00_00:c2330_0018	2500116	4	0	15	$InitializeEvent:argument:4;resolved/CharacterBackreadStatus:1;resolved/CharacterDead:2;resolved/ForceAnimationPlayback:3;resolved/HasDamageType:4;resolved/RequestCharacterAICommand:1	character_operation:4;event_argument:4;other_operation:4;presentation_operation:3	False	False	m25_00_00_00.emevd.dcx.js:55;m25_00_00_00.emevd.dcx.js:60;m25_00_00_00.emevd.dcx.js:319;m25_00_00_00.emevd.dcx.js:320
m25_00_00_00	c2330_0020	m25_00_00_00:c2330_0020	2500138	1	0	6	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/ForceAnimationPlayback:2;resolved/HasDamageType:1;resolved/RequestCharacterAnimationReset:1	character_operation:2;event_argument:1;other_operation:1;presentation_operation:2	False	False	m25_00_00_00.emevd.dcx.js:69
m25_00_00_00	c2330_0021	m25_00_00_00:c2330_0021	2500137	1	0	6	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/ForceAnimationPlayback:2;resolved/HasDamageType:1;resolved/RequestCharacterAnimationReset:1	character_operation:2;event_argument:1;other_operation:1;presentation_operation:2	False	False	m25_00_00_00.emevd.dcx.js:68
m25_00_00_00	c2330_0022	m25_00_00_00:c2330_0022	2500119	2	0	8	$InitializeEvent:argument:2;resolved/CharacterBackreadStatus:1;resolved/ForceAnimationPlayback:3;resolved/HasDamageType:1;resolved/RequestCharacterAICommand:1	character_operation:2;event_argument:2;other_operation:1;presentation_operation:3	False	False	m25_00_00_00.emevd.dcx.js:57;m25_00_00_00.emevd.dcx.js:62
m25_00_00_00	c9010_0000	m25_00_00_00:c9010_0000	2500950	1	0	1	$InitializeEvent:argument:1	event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:12
m25_00_00_00	c9010_0001	m25_00_00_00:c9010_0001	2500951	1	0	1	$InitializeEvent:argument:1	event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:13
m25_00_00_00	c9010_0002	m25_00_00_00:c9010_0002	2500802	9	0	9	AdaptHpchangingSpEffectToNPCPartOfTarget:2;ChangeCharacterEnableState:2;CreateBulletOwner:1;ForceCharacterDeath:1;SetSpEffect:2;ShootBullet:1	character_operation:7;other_operation:2	False	False	m25_00_00_00.emevd.dcx.js:1285;m25_00_00_00.emevd.dcx.js:1288;m25_00_00_00.emevd.dcx.js:1471;m25_00_00_00.emevd.dcx.js:1472;m25_00_00_00.emevd.dcx.js:1494;m25_00_00_00.emevd.dcx.js:1498;m25_00_00_00.emevd.dcx.js:1503;m25_00_00_00.emevd.dcx.js:1507;m25_00_00_00.emevd.dcx.js:1595
m25_00_00_00	c9010_0003	m25_00_00_00:c9010_0003	2500952	1	0	1	$InitializeEvent:argument:1	event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:14
m25_00_00_00	c1180_0000	m25_00_00_00:c1180_0000	2500400	1	0	2	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:1	character_operation:1;event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:378
m25_00_00_00	c1180_0001	m25_00_00_00:c1180_0001	2500401	1	0	2	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:1	character_operation:1;event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:379
m25_00_00_00	c1180_0003	m25_00_00_00:c1180_0003	2500403	1	0	2	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:1	character_operation:1;event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:381
m25_00_00_00	c1180_0004	m25_00_00_00:c1180_0004	2500404	1	0	2	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:1	character_operation:1;event_argument:1	False	False	m25_00_00_00.emevd.dcx.js:382
m26_00_00_00	c0000_0001	m26_00_00_00:c0000_0001	2600720	1	0	4	$InitializeEvent:argument:1;resolved/CharacterDead:1;resolved/ForceCharacterTreasure:1;resolved/SetCharacterBackreadState:1	character_operation:3;event_argument:1	False	False	m26_00_00_00.emevd.dcx.js:164
