map_path	map_name	event_name	event_id	event_entity_id	treasure_part_name	part_entity_id	x	y	z	lot_field	item_lot_id	lot_name	acquisition_flags
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_150	56	-1	o000632_0003	-1	-213.743	-37.451	-18.165	item_lot_1	2410150	宝死体05 前半	52410150
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_160	57	-1	o000632_0011	-1	-216.674	-31.377	61.493	item_lot_1	2410160	宝死体06 前半	52410160
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_170	58	-1	o000632_0012	-1	-255.68	-35.134953	37.29	item_lot_1	2410170	宝死体07 前半	52410170
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_180	120	-1	o000633_0003	-1	-181.505	-37.356	-7.018	item_lot_1	2410180	宝死体08 前半	52410180
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_190	121	-1	o000632_0014	-1	-173.241	-37.289	-20.341	item_lot_1	2410190	宝死体09 前半	52410190
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_200	122	-1	o000632_0015	-1	-200.06	-40.409	-12.9	item_lot_1	2410200	宝死体10 前半	52410200
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_210	458	-1	o000633_0015	-1	-246.42	-31.5	-20.37	item_lot_1	2410210	宝死体11 前半	52410210
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_220	124	-1	o000633_0004	-1	-201.836	-36.189	17.924	item_lot_1	2410220	宝死体12 前半	52410220
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_240	126	-1	o000632_0017	-1	-128.543	-43.433	-26.239	item_lot_1	2410240	宝死体14 後半	52410240
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_250	127	-1	o000632_0018	-1	-110.59	-70.847	-85.22	item_lot_1	2410250	宝死体15 前半	52410250
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_260	128	-1	o000633_0005	-1	-140.1	-60.993	-150.37	item_lot_1	2410260	宝死体16 後半	52410260
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_270	129	-1	o000633_0006	-1	-181.05	-75.277	-75.22	item_lot_1	2410270	宝死体17 後半	52410270
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_280	130	-1	o000633_0007	-1	-91.91	-78.262	5.15	item_lot_1	2410280	宝死体18 後半	52410280
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_290（ショップ解禁 工房A）	131	-1	o000630_0000	2411450	-88.35	-78.234	-4.66	item_lot_1	2410290	宝死体19 後半	52410290
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_290（差し替え用）	456	-1	o000630_0001	2411451	-88.35	-78.234	-4.66	item_lot_1	2410295	宝死体19 後半（2周目以降）	52410295
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_310	133	-1	o000633_0009	-1	-235.29	-31.41	-4.61	item_lot_1	2410310	宝死体21 前半	52410310
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_330	135	-1	o000632_0024	-1	-171.594	-65.615	-96.582	item_lot_1	2410330	宝死体23 前半	52410330
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_340	136	-1	o000632_0026	-1	-175.19	-48.408	96.709	item_lot_1	2410340	宝死体24 前半	52410340
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_360	138	-1	o000633_0011	-1	-185.359	-43.798	72.183	item_lot_1	2410360	宝死体26 前半	52410360
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_370	139	-1	o000632_0029	-1	-170.03	-40.218	-47.51	item_lot_1	2410370	宝死体27 前半	52410370
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_380	140	-1	o000632_0030	-1	-203.47	-40.383	-11.328	item_lot_1	2410380	宝死体28 前半	52410380
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_390	141	-1	o000633_0012	-1	-219.717	-34.489	-63.268	item_lot_1	2410390	宝死体29 前半	52410390
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_400	142	-1	o000632_0032	-1	-236.683	-26.491	-38.311	item_lot_1	2410400	宝死体30 前半	52410400
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_430	145	-1	o000632_0033	-1	-117.39	-26.635	65.475	item_lot_1	2410430	宝死体33 前半	52410430
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_440	146	-1	o000633_0013	-1	-115.2	-50.652	-102.27	item_lot_1	2410440	宝死体34 後半	52410440
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_450	147	-1	o000632_0035	-1	-137.365	-60.848	-86.068	item_lot_1	2410450	宝死体35 後半	52410450
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_470	149	-1	o000632_0036	-1	-158.18	-60.832	-102.38	item_lot_1	2410470	宝死体37 後半	52410470
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_480	150	-1	o000632_0037	-1	-149.9	-46.322	-86.29	item_lot_1	2410480	宝死体38 後半	52410480
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_490	151	-1	o000632_0038	-1	-127.606	-78.169	-56.405	item_lot_1	2410490	宝死体39 後半	52410490
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_510	153	-1	o000633_0014	-1	-54.64	-48.677	44.03	item_lot_1	2410510	宝死体41 後半	52410510
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_520	303	-1	o000633_0001	-1	-202.46	-40.377	-14.7	item_lot_1	2410520	宝死体42 前半	52410520
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_530	304	-1	o000632_0005	-1	-193.97	-31.253	24.54	item_lot_1	2410530	宝死体43 前半	52410530
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_540	288	-1	o000633_0002	-1	-250.09	-31.44	-3.21	item_lot_1	2410540	宝死体44 前半	52410540
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_560	306	-1	o000632_0040	-1	-231.36	-37.334	-6.31	item_lot_1	2410560	宝死体46 前半	52410560
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_570	252	-1	o000633_0008	-1	-238.47	-37.4	54.99	item_lot_1	2410570	宝死体47 前半	52410570
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_590	123	-1	o000632_0007	-1	-169.27	-44.11	65.28	item_lot_1	2410590	宝死体49 前半	52410590
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_600	125	-1	o000632_0008	-1	-222.9	-37.44	30.53	item_lot_1	2410600	宝死体50 前半	52410600
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_610	134	-1	o000630_0003	-1	-180.4	-60.21	-61.64	item_lot_1	2410610	宝死体51-1 後半	52410610
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_1	2410620	宝死体52 後半	52410620
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_3	2410621		
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_630	144	-1	o000632_0010	-1	-182.82	-29.3	-4.72	item_lot_1	2410630	宝死体53 後半	52410630
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_650	457	-1	o000632_0001	-1	-210.47	-33.24	44.36	item_lot_1	2410650	宝死体54 前半	52410650
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_800	73	-1	o000632_0000	2411400	-193.64	-47.64	103.08	item_lot_1	2410800	宝死体80 前半	52410800
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_910　少女の姉	345	-1	o248001_0000	2410851	-178.66	-46.45	-63.04	item_lot_1	42000	少女の姉_落下死した死体から拾えるもの	50002200
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_920　ガスコイン嫁	132	-1	o248000_0000	-1	-34.1	-35.6	107.2	item_lot_1	2410920	宝死体_ガスコイン妻	52410920
m24_01_00_01.msb	m24_01_00_01	Item_宝箱_1000_魔石着脱解禁	445	-1	o002100_0002	2411100	34.048	-17.39	103.472	item_lot_1	2411000	宝箱00	52411000
m24_01_00_01.msb	m24_01_00_01	Item_宝箱_1000_魔石着脱解禁（差し替え用）	454	-1	o002100_0003	2411103	34.048	-17.39	103.472	item_lot_1	2411005	宝箱00（前の周で取得済みの場合）	52411005
m24_01_00_01.msb	m24_01_00_01	Item_宝箱_2_ボディジェム	152	-1	o002100_0001	2411102	-244.24	-40.65	189.84264	item_lot_1	2410640	宝箱02	52410640
m24_01_00_01.msb	m24_01_00_01	Item_宝箱_2_ボディジェム（差し替え用）	264	-1	o002100_0000	2411104	-244.24	-40.65	189.84264	item_lot_1	2410645	宝箱02	52410645
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_100	110	-1	o240611_5400	2411500	-126.422676	-67.96971	-103.74716	item_lot_1	2410100	宝死体00 後半	52410100
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_110	111	-1	o240611_5401	2411501	-121.90256	-68.04549	-87.966255	item_lot_1	2410110	宝死体01 後半	52410110
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_120	53	-1	o000633_0010	-1	-182.329	-50.545	132.89	item_lot_1	2410120	宝死体02 前半	52410120
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_130	54	-1	o000633_0000	-1	-208.51	-47.49	115.73	item_lot_1	2410130	宝死体03 裏	52410130
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_140	55	-1	o000632_0002	-1	-210.73	-54.32	184.02	item_lot_1	2410140	宝死体04 裏	52410140
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_150	56	-1	o000632_0003	-1	-213.743	-37.451	-18.165	item_lot_1	2410150	宝死体05 前半	52410150
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_160	57	-1	o000632_0011	-1	-216.674	-31.377	61.493	item_lot_1	2410160	宝死体06 前半	52410160
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_170	58	-1	o000632_0012	-1	-255.68	-35.134953	37.29	item_lot_1	2410170	宝死体07 前半	52410170
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_180	120	-1	o000633_0003	-1	-181.505	-37.356	-7.018	item_lot_1	2410180	宝死体08 前半	52410180
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_190	121	-1	o000632_0014	-1	-173.241	-37.289	-20.341	item_lot_1	2410190	宝死体09 前半	52410190
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_200	122	-1	o000632_0015	-1	-200.06	-40.409	-12.9	item_lot_1	2410200	宝死体10 前半	52410200
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_210	458	-1	o000633_0015	-1	-246.42	-31.5	-20.37	item_lot_1	2410210	宝死体11 前半	52410210
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_220	124	-1	o000633_0004	-1	-201.836	-36.189	17.924	item_lot_1	2410220	宝死体12 前半	52410220
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_240	126	-1	o000632_0017	-1	-128.543	-43.433	-26.239	item_lot_1	2410240	宝死体14 後半	52410240
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_250	127	-1	o000632_0018	-1	-110.59	-70.847	-85.22	item_lot_1	2410250	宝死体15 前半	52410250
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_260	128	-1	o000633_0005	-1	-140.1	-60.993	-150.37	item_lot_1	2410260	宝死体16 後半	52410260
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_270	129	-1	o000633_0006	-1	-181.05	-75.277	-75.22	item_lot_1	2410270	宝死体17 後半	52410270
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_280	130	-1	o000633_0007	-1	-91.91	-78.262	5.15	item_lot_1	2410280	宝死体18 後半	52410280
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_290（ショップ解禁 工房A）	131	-1	o000630_0000	2411450	-88.35	-78.234	-4.66	item_lot_1	2410290	宝死体19 後半	52410290
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_290（差し替え用）	456	-1	o000630_0001	2411451	-88.35	-78.234	-4.66	item_lot_1	2410295	宝死体19 後半（2周目以降）	52410295
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_310	133	-1	o000633_0009	-1	-235.29	-31.41	-4.61	item_lot_1	2410310	宝死体21 前半	52410310
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_330	135	-1	o000632_0024	-1	-171.594	-65.615	-96.582	item_lot_1	2410330	宝死体23 前半	52410330
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_340	136	-1	o000632_0026	-1	-175.19	-48.408	96.709	item_lot_1	2410340	宝死体24 前半	52410340
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_360	138	-1	o000633_0011	-1	-185.359	-43.798	72.183	item_lot_1	2410360	宝死体26 前半	52410360
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_370	139	-1	o000632_0029	-1	-170.03	-40.218	-47.51	item_lot_1	2410370	宝死体27 前半	52410370
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_380	140	-1	o000632_0030	-1	-203.47	-40.383	-11.328	item_lot_1	2410380	宝死体28 前半	52410380
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_390	141	-1	o000633_0012	-1	-219.717	-34.489	-63.268	item_lot_1	2410390	宝死体29 前半	52410390
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_400	142	-1	o000632_0032	-1	-236.683	-26.491	-38.311	item_lot_1	2410400	宝死体30 前半	52410400
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_430	145	-1	o000632_0033	-1	-117.39	-26.635	65.475	item_lot_1	2410430	宝死体33 前半	52410430
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_440	146	-1	o000633_0013	-1	-115.2	-50.652	-102.27	item_lot_1	2410440	宝死体34 後半	52410440
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_450	147	-1	o000632_0035	-1	-137.365	-60.848	-86.068	item_lot_1	2410450	宝死体35 後半	52410450
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_470	149	-1	o000632_0036	-1	-158.18	-60.832	-102.38	item_lot_1	2410470	宝死体37 後半	52410470
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_480	150	-1	o000632_0037	-1	-149.9	-46.322	-86.29	item_lot_1	2410480	宝死体38 後半	52410480
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_490	151	-1	o000632_0038	-1	-127.606	-78.169	-56.405	item_lot_1	2410490	宝死体39 後半	52410490
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_510	153	-1	o000633_0014	-1	-54.64	-48.677	44.03	item_lot_1	2410510	宝死体41 後半	52410510
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_520	303	-1	o000633_0001	-1	-202.46	-40.377	-14.7	item_lot_1	2410520	宝死体42 前半	52410520
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_530	304	-1	o000632_0005	-1	-193.97	-31.253	24.54	item_lot_1	2410530	宝死体43 前半	52410530
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_540	288	-1	o000633_0002	-1	-250.09	-31.44	-3.21	item_lot_1	2410540	宝死体44 前半	52410540
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_560	306	-1	o000632_0040	-1	-231.36	-37.334	-6.31	item_lot_1	2410560	宝死体46 前半	52410560
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_570	252	-1	o000633_0008	-1	-238.47	-37.4	54.99	item_lot_1	2410570	宝死体47 前半	52410570
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_590	123	-1	o000632_0007	-1	-169.27	-44.11	65.28	item_lot_1	2410590	宝死体49 前半	52410590
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_600	125	-1	o000632_0008	-1	-222.9	-37.44	30.53	item_lot_1	2410600	宝死体50 前半	52410600
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_610	134	-1	o000630_0003	-1	-180.4	-60.21	-61.64	item_lot_1	2410610	宝死体51-1 後半	52410610
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_1	2410620	宝死体52 後半	52410620
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_3	2410621		
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_630	144	-1	o000632_0010	-1	-182.82	-29.3	-4.72	item_lot_1	2410630	宝死体53 後半	52410630
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_650	457	-1	o000632_0001	-1	-210.47	-33.24	44.36	item_lot_1	2410650	宝死体54 前半	52410650
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_800	73	-1	o000632_0000	2411400	-193.64	-47.64	103.08	item_lot_1	2410800	宝死体80 前半	52410800
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_910　少女の姉	345	-1	o248001_0000	2410851	-178.66	-46.45	-63.04	item_lot_1	42000	少女の姉_落下死した死体から拾えるもの	50002200
m24_01_00_11.msb	m24_01_00_11	Item_宝死体_920　ガスコイン嫁	132	-1	o248000_0000	-1	-34.1	-35.6	107.2	item_lot_1	2410920	宝死体_ガスコイン妻	52410920
m24_01_00_11.msb	m24_01_00_11	Item_宝箱_1000_魔石着脱解禁	445	-1	o002100_0002	2411100	34.048	-17.39	103.472	item_lot_1	2411000	宝箱00	52411000
m24_01_00_11.msb	m24_01_00_11	Item_宝箱_1000_魔石着脱解禁（差し替え用）	454	-1	o002100_0003	2411103	34.048	-17.39	103.472	item_lot_1	2411005	宝箱00（前の周で取得済みの場合）	52411005
m24_01_00_11.msb	m24_01_00_11	Item_宝箱_2_ボディジェム	152	-1	o002100_0001	2411102	-244.24	-40.65	189.84264	item_lot_1	2410640	宝箱02	52410640
m24_01_00_11.msb	m24_01_00_11	Item_宝箱_2_ボディジェム（差し替え用）	264	-1	o002100_0000	2411104	-244.24	-40.65	189.84264	item_lot_1	2410645	宝箱02	52410645
m24_02_00_00.msb	m24_02_00_00	Item 宝死体01	0	-1	o000631_0009	-1	19.62	41.074265	200.07	item_lot_1	2420110	宝死体01	52420110
m24_02_00_00.msb	m24_02_00_00	Item 宝死体02	7	-1	o000631_0002	2421500	-45.1232	47.766235	294.4444	item_lot_1	2420120	宝死体02	52420120
m24_02_00_00.msb	m24_02_00_00	Item 宝死体02（差し替え用）	124	-1	o000631_0020	2421501	-45.1232	47.766235	294.4444	item_lot_1	2420125	宝死体02（差し替え用）	52420125
m24_02_00_00.msb	m24_02_00_00	Item 宝死体03	11	-1	o000631_0005	-1	-91.3179	47.056534	273.68527	item_lot_1	2420130	宝死体03	52420130
m24_02_00_00.msb	m24_02_00_00	Item 宝死体04	12	-1	o000631_0007	-1	-93.67065	54.799408	275.08783	item_lot_1	2420140	宝死体04	52420140
m24_02_00_00.msb	m24_02_00_00	Item 宝死体05	13	-1	o000630_0000	-1	-114.095	58.870003	285.973	item_lot_1	2420150	宝死体05_0	52420150
m24_02_00_00.msb	m24_02_00_00	Item 宝死体06	14	-1	o000631_0004	-1	-125.44022	58.870003	303.82736	item_lot_1	2420160	宝死体06	52420160
m24_02_00_00.msb	m24_02_00_00	Item 宝死体07	15	-1	o000631_0011	-1	-73.91924	58.869762	272.50198	item_lot_1	2420170	宝死体07	52420170
m24_02_00_00.msb	m24_02_00_00	Item 宝死体08	16	-1	o000631_0014	-1	-78.456	59.016	315.562	item_lot_1	2420180	宝死体08	52420180
m24_02_00_00.msb	m24_02_00_00	Item 宝死体09	17	-1	o000630_0001	-1	-84.37619	59.016	322.318	item_lot_1	2420190	宝死体09	52420190
m24_02_00_00.msb	m24_02_00_00	Item 宝死体10	18	-1	o000631_0010	-1	-91.327	58.870003	323.435	item_lot_1	2420200	宝死体10	52420200
m24_02_00_00.msb	m24_02_00_00	Item 宝死体11	19	-1	o000631_0008	-1	-93.69532	58.870003	325.92505	item_lot_1	2420210	宝死体11	52420210
m24_02_00_00.msb	m24_02_00_00	Item 宝死体12	129	-1	o000631_0013	-1	-108.84	59.016	336.256	item_lot_1	2420220	宝死体12	52420220
m24_02_00_00.msb	m24_02_00_00	Item 宝死体13	149	-1	o000631_0000	-1	-53.472935	60.592937	274.9488	item_lot_1	2420230	宝死体13-1	52420230
m24_02_00_00.msb	m24_02_00_00	Item 宝死体14	151	-1	o000631_0012	-1	-67.096	49.123	291.301	item_lot_1	2420240	宝死体14	52420240
m24_02_00_00.msb	m24_02_00_00	Item 宝死体15	152	-1	o000631_0015	-1	81.831406	4.123318	372.87155	item_lot_1	2420250	宝死体15	52420250
m24_02_00_00.msb	m24_02_00_00	Item 宝死体16	153	-1	o000631_0001	-1	-57.91	58.87	304.42	item_lot_1	2420260	宝死体16	52420260
m24_02_00_00.msb	m24_02_00_00	Item 宝死体17	154	-1	o000631_0016	2421102	-101.29	49.13	287.65	item_lot_1	2420270	宝死体17	52420270
m24_02_00_00.msb	m24_02_00_00	Item 宝死体17（差し替え用）	169	-1	o000631_0017	2421103	-101.29	49.13	287.65	item_lot_1	2420275	（前の周で取得済みの場合）	52420285
m24_02_00_00.msb	m24_02_00_00	Item 宝死体18	20	-1	o000631_0019	-1	68.829	50.352	331.05	item_lot_1	2420320	宝死体20	52420320
m24_02_00_00.msb	m24_02_00_00	Item 宝死体19	156	-1	o000631_0018	-1	19.93	40.79	190.6	item_lot_1	2420310	宝死体19	52420310
m24_02_00_00.msb	m24_02_00_00	Item_宝死体18	126	-1	o000631_0003	-1	-54.97	49	285.43	item_lot_1	2420300	宝死体18	52420300
m24_02_00_01.msb	m24_02_00_01	Item 宝死体01	0	-1	o000631_0009	-1	19.62	41.074265	200.07	item_lot_1	2420110	宝死体01	52420110
m24_02_00_01.msb	m24_02_00_01	Item 宝死体02	7	-1	o000631_0002	2421500	-45.1232	47.766235	294.4444	item_lot_1	2420120	宝死体02	52420120
m24_02_00_01.msb	m24_02_00_01	Item 宝死体02（差し替え用）	124	-1	o000631_0020	2421501	-45.1232	47.766235	294.4444	item_lot_1	2420125	宝死体02（差し替え用）	52420125
m24_02_00_01.msb	m24_02_00_01	Item 宝死体03	11	-1	o000631_0005	-1	-91.3179	47.056534	273.68527	item_lot_1	2420130	宝死体03	52420130
m24_02_00_01.msb	m24_02_00_01	Item 宝死体04	12	-1	o000631_0007	-1	-93.67065	54.799408	275.08783	item_lot_1	2420140	宝死体04	52420140
m24_02_00_01.msb	m24_02_00_01	Item 宝死体05	13	-1	o000630_0000	-1	-114.095	58.870003	285.973	item_lot_1	2420150	宝死体05_0	52420150
m24_02_00_01.msb	m24_02_00_01	Item 宝死体06	14	-1	o000631_0004	-1	-125.44022	58.870003	303.82736	item_lot_1	2420160	宝死体06	52420160
m24_02_00_01.msb	m24_02_00_01	Item 宝死体07	15	-1	o000631_0011	-1	-73.91924	58.869762	272.50198	item_lot_1	2420170	宝死体07	52420170
m24_02_00_01.msb	m24_02_00_01	Item 宝死体08	16	-1	o000631_0014	-1	-78.456	59.016	315.562	item_lot_1	2420180	宝死体08	52420180
m24_02_00_01.msb	m24_02_00_01	Item 宝死体09	17	-1	o000630_0001	-1	-84.37619	59.016	322.318	item_lot_1	2420190	宝死体09	52420190
m24_02_00_01.msb	m24_02_00_01	Item 宝死体10	18	-1	o000631_0010	-1	-91.327	58.870003	323.435	item_lot_1	2420200	宝死体10	52420200
m24_02_00_01.msb	m24_02_00_01	Item 宝死体11	19	-1	o000631_0008	-1	-93.69532	58.870003	325.92505	item_lot_1	2420210	宝死体11	52420210
m24_02_00_01.msb	m24_02_00_01	Item 宝死体12	129	-1	o000631_0013	-1	-108.84	59.016	336.256	item_lot_1	2420220	宝死体12	52420220
m24_02_00_01.msb	m24_02_00_01	Item 宝死体13	149	-1	o000631_0000	-1	-53.472935	60.592937	274.9488	item_lot_1	2420230	宝死体13-1	52420230
m24_02_00_01.msb	m24_02_00_01	Item 宝死体14	151	-1	o000631_0012	-1	-67.096	49.123	291.301	item_lot_1	2420240	宝死体14	52420240
m24_02_00_01.msb	m24_02_00_01	Item 宝死体15	152	-1	o000631_0015	-1	81.831406	4.123318	372.87155	item_lot_1	2420250	宝死体15	52420250
m24_02_00_01.msb	m24_02_00_01	Item 宝死体16	153	-1	o000631_0001	-1	-57.91	58.87	304.42	item_lot_1	2420260	宝死体16	52420260
m24_02_00_01.msb	m24_02_00_01	Item 宝死体17	154	-1	o000631_0016	2421102	-101.29	49.13	287.65	item_lot_1	2420270	宝死体17	52420270
m24_02_00_01.msb	m24_02_00_01	Item 宝死体17（差し替え用）	169	-1	o000631_0017	2421103	-101.29	49.13	287.65	item_lot_1	2420275	（前の周で取得済みの場合）	52420285
m24_02_00_01.msb	m24_02_00_01	Item 宝死体18	20	-1	o000631_0019	-1	68.829	50.352	331.05	item_lot_1	2420320	宝死体20	52420320
m24_02_00_01.msb	m24_02_00_01	Item 宝死体19	156	-1	o000631_0018	-1	19.93	40.79	190.6	item_lot_1	2420310	宝死体19	52420310
m24_02_00_01.msb	m24_02_00_01	Item_宝死体18	126	-1	o000631_0003	-1	-54.97	49	285.43	item_lot_1	2420300	宝死体18	52420300
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_00	200	-1	o000631_0011	-1	-21.93	30.27	-242.79	item_lot_1	2500100	宝死体00	52500100
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_01	15	-1	o000631_0000	-1	15.83	31.32	-219.63	item_lot_1	2500110	宝死体01	52500110
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_02	16	-1	o000631_0006	-1	65.95	36.55	-291.94	item_lot_1	2500120	宝死体02	52500120
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_03	17	-1	o000631_0001	-1	69.87	35.99	-230.89	item_lot_1	2500130	宝死体03	52500130
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_04	19	-1	o000631_0012	-1	73.69	36.53	-238.15	item_lot_1	2500140	宝死体04	52500140
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_05	26	-1	o000631_0008	-1	80.53	36.06	-229.8	item_lot_1	2500150	宝死体05-0	52500150
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_06	32	-1	o002100_0004	2501209	119.54	50	-241.46	item_lot_1	2500160	宝死体06	52500160
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_07	177	-1	o002100_0005	2501210	-34.13	65	-239	item_lot_1	2500170	宝死体07	52500170
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_08	199	-1	o000631_0010	-1	-76.97	70.8	-233.25	item_lot_1	2500180	宝死体08	52500180
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_09	201	-1	o000631_0007	-1	-95.5	67.39	-295.06	item_lot_1	2500190	宝死体09	52500190
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_10	50	-1	o000611_0003	-1	121.07	49.998	-253.65	item_lot_1	2500200	宝死体10	52500200
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_11	55	-1	o000631_0014	-1	108.46	40.78	-261.03	item_lot_1	2500210	宝死体11	52500210
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_12	58	-1	o000631_0002	-1	91.97	40.617	-282.77	item_lot_1	2500220	宝死体12	52500220
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_13	59	-1	o000631_0009	-1	89.241	50.1	-290.339	item_lot_1	2500230	宝死体13	52500230
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_14	172	-1	o000631_0003	-1	111.519	50.004	-236.113	item_lot_1	2500240	宝死体14	52500240
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_15	243	-1	o002100_0001	2501211	-72.62	65	-268.04	item_lot_1	2500250	宝死体15	52500250
m25_00_00_00.msb	m25_00_00_00	Item_宝死体_16	13	-1	o000631_0016	-1	-2.71	79.67	-312.44	item_lot_1	2500260	宝死体16	52500260
