npc_param_id	npc_name	drop_field	item_lot_id	lot_name	lot_present	lot_acquisition_flags
137303109	ダンジョン人（狂人）　片手鎌　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
137303122	ダンジョン人（狂人）　片手折れた大剣　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
137303129	ダンジョン人（狂人）　片手折れた大剣　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
137303142	ダンジョン人（狂人）　死体持ち　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
137303162	ダンジョン人（狂人）　二刀鎌　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
137303169	ダンジョン人（狂人）　二刀鎌　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
137304000	ダンジョン人（デブ）　ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304010	ダンジョン人（デブ）　赤熱ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304020	ダンジョン人（デブ）　ナタ　ショットガン　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304040	ダンジョン人（デブ）　ノコギリ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304050	ダンジョン人（デブ）　裸　両手鉄球　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304051	ダンジョン人（デブ）（鉄球両手・紳士）	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
137304108	ダンジョン人（デブ）　ナタ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
137304128	ダンジョン人（デブ）　赤熱ナタ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
137304148	ダンジョン人（デブ）　ナタ　ショットガン　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
137304168	ダンジョン人（デブ）　ノコギリ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
137304188	ダンジョン人（デブ）　裸　両手鉄球　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
137304208	ダンジョン人（デブ）（鉄球両手・紳士）　医者	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138106080	脳喰らい　ダンジョン	itemLotId_1	10604000	脳喰らい　ダンジョン　呪い	True	
138106090	脳喰らい　フード　ダンジョン	itemLotId_1	10604000	脳喰らい　ダンジョン　呪い	True	
138303000	ダンジョン人（狂人）　片手鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303001	ダンジョン人（狂人）　片手折れた大剣　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303010	ダンジョン人（狂人）　死体持ち　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303020	ダンジョン人（狂人）　二刀鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303102	ダンジョン人（狂人）　片手鎌　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303109	ダンジョン人（狂人）　片手鎌　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
138303122	ダンジョン人（狂人）　片手折れた大剣　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303129	ダンジョン人（狂人）　片手折れた大剣　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
138303142	ダンジョン人（狂人）　死体持ち　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303162	ダンジョン人（狂人）　二刀鎌　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
138303169	ダンジョン人（狂人）　二刀鎌　儀式　ダンジョン	itemLotId_1	30304080	ダンジョン人（狂人）　ダンジョン　呪い&儀式	True	
138304000	ダンジョン人（デブ）　ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304010	ダンジョン人（デブ）　赤熱ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304020	ダンジョン人（デブ）　ナタ　ショットガン　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304040	ダンジョン人（デブ）　ノコギリ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304050	ダンジョン人（デブ）　裸　両手鉄球　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304051	ダンジョン人（デブ）（鉄球両手・紳士）	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
138304108	ダンジョン人（デブ）　ナタ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138304128	ダンジョン人（デブ）　赤熱ナタ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138304148	ダンジョン人（デブ）　ナタ　ショットガン　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138304168	ダンジョン人（デブ）　ノコギリ　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138304188	ダンジョン人（デブ）　裸　両手鉄球　医者　ダンジョン	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
138304208	ダンジョン人（デブ）（鉄球両手・紳士）　医者	itemLotId_1	30404070	ダンジョン人（デブ）　ダンジョン　呪い&医者	True	
200006201	【フロア3】 クモ男パッチ_ダンジョン	itemLotId_1	6200		False	
200007000	【フロア3】　NPC1　血の狩人ヴィート　通常時	itemLotId_1	60000	ダンジョンNPC1　通常時	True	
200007001	【フロア3】　NPC1　血の狩人ヴィート　マルチ召喚代理時	itemLotId_1	60010	ダンジョンNPC1　マルチ召喚代理時	True	
200007010	【フロア3】　NPC2　グレミアの血の狩人　通常時	itemLotId_1	61000	ダンジョンNPC2　通常時	True	
200007011	【フロア3】　NPC2　グレミアの血の狩人マルチ召喚代理時	itemLotId_1	61010	ダンジョンNPC2　マルチ召喚代理時	True	
200007030	【フロア3】　NPC4　医療教会の狩人　通常時	itemLotId_1	63000	ダンジョンNPC4　通常時	True	
200007031	【フロア3】　NPC4　医療教会の狩人　マルチ召喚代理時	itemLotId_1	63010	ダンジョンNPC4　マルチ召喚代理時	True	
200007040	【フロア3】　NPC5　医療教会の血の狩人　通常時	itemLotId_1	64000	ダンジョンNPC5　通常時	True	
200007041	【フロア3】　NPC5　医療教会の血の狩人　マルチ召喚代理時	itemLotId_1	64010	ダンジョンNPC5　マルチ召喚代理時	True	
200007045	【フロア3】　NPC5_2　医療教会の血の狩人　通常時	itemLotId_1	64100	ダンジョンNPC5_2　通常時	True	
200007046	【フロア3】　NPC5_2　医療教会の血の狩人　マルチ召喚代理時	itemLotId_1	64110	ダンジョンNPC5_2　マルチ召喚代理時	True	
200007050	【フロア3】　NPC6　聖歌隊　通常時	itemLotId_1	65000	ダンジョンNPC6　通常時	True	
200007051	【フロア3】　NPC6　聖歌隊　マルチ召喚代理時	itemLotId_1	65010	ダンジョンNPC6　マルチ召喚代理時	True	
200007060	【フロア3】　NPC7　旧ハンター　通常時	itemLotId_1	66000	ダンジョンNPC7　通常時	True	
200007061	【フロア3】　NPC7　旧ハンター　マルチ召喚代理時	itemLotId_1	66010	ダンジョンNPC7　マルチ召喚代理時	True	
200007100	【フロア3】　NPC9：強敵　血族狩り：杭打ち剣　通常時	itemLotId_1	68000	ダンジョンNPC9　通常時	True	
200007101	【フロア3】　NPC9：強敵　血族狩り：杭打ち剣　マルチ召喚代理時	itemLotId_1	68010	ダンジョンNPC9　マルチ召喚代理時	True	
200007110	【フロア3】　NPC10_1：強敵　血族狩り：車輪＋魔法（誘導弾）　通常時	itemLotId_1	69000	ダンジョンNPC10　通常時	True	
200007111	【フロア3】　NPC10_1：強敵　血族狩り：車輪＋魔法（誘導弾）　マルチ召喚代理時	itemLotId_1	69010	ダンジョンNPC10　マルチ召喚代理時	True	
200007115	【フロア3】　NPC10_2：強敵　血族狩り：車輪/教会短銃　通常時	itemLotId_1	70000	ダンジョンNPC10_2　通常時	True	
200007116	【フロア3】　NPC10_2：強敵　血族狩り：車輪/教会短銃　マルチ召喚代理時	itemLotId_1	70010	ダンジョンNPC10_2　マルチ召喚代理時	True	
200007120	【フロア3】　NPC11_1：強敵　滅ぼす者　通常時	itemLotId_1	71000	ダンジョンNPC11_1　通常時	True	
200007121	【フロア3】　NPC11_1：強敵　滅ぼす者　マルチ召喚代理時	itemLotId_1	71010	ダンジョンNPC11_1　マルチ召喚代理時	True	
200007125	【フロア3】　NPC11_2：強敵　滅ぼす者 杖鞭/工房短銃　通常時	itemLotId_1	72000	ダンジョンNPC11_2　通常時	True	
200007126	【フロア3】　NPC11_2：強敵　滅ぼす者 杖鞭/工房短銃　マルチ召喚代理時	itemLotId_1	72010	ダンジョンNPC11_2　マルチ召喚代理時	True	
200007130	【フロア3】　NPC12：強敵　ブランドンの流血鴉　通常時	itemLotId_1	73000	ダンジョンNPC12　通常時	True	
200007131	【フロア3】　NPC12：強敵　ブランドンの流血鴉　マルチ召喚代理時	itemLotId_1	73010	ダンジョンNPC12　マルチ召喚代理時	True	
200007140	【フロア3】　NPC13：強敵　カインの血族　通常時	itemLotId_1	74000	ダンジョンNPC13　通常時	True	
200007141	【フロア3】　NPC13：強敵　カインの血族　マルチ召喚代理時	itemLotId_1	74010	ダンジョンNPC13　マルチ召喚代理時	True	
200007150	【フロア3】　NPC14：強敵　カインの血族騎士　通常時	itemLotId_1	75000	ダンジョンNPC14　通常時	True	
200007151	【フロア3】　NPC14：強敵　カインの血族騎士　マルチ召喚代理時	itemLotId_1	75010	ダンジョンNPC14　マルチ召喚代理時	True	
200007160	【フロア3】　NPC15：強敵　血族狩り　※頭部のみ　通常時	itemLotId_1	76000	ダンジョンNPC15　通常時	True	
200007161	【フロア3】　NPC15：強敵　血族狩り　※頭部のみ　マルチ召喚代理時	itemLotId_1	76010	ダンジョンNPC15　マルチ召喚代理時	True	
200007200	【フロア3】 固定ダンジョン　ボスNPC1　【Boss】	itemLotId_1	77000	固定ダンジョン　ボスNPC1	True	50004000
200007210	【フロア3】 固定ダンジョン　ボスNPC2　【Boss】	itemLotId_1	77010	固定ダンジョン　ボスNPC2	True	50004100
210100080	【フロア3】 猟犬　ダンジョン	itemLotId_1	10002900	猟犬　ダンジョン	True	
210100102	【フロア3】 猟犬　嵐属性　ダンジョン	itemLotId_1	10002910	猟犬　ダンジョン　嵐	True	
210100180	【フロア3】猟犬　（月）　ダンジョン	itemLotId_1	10002920	猟犬　ダンジョン　（月の猟犬）	True	
210101080	【フロア3】 司祭　ダンジョン	itemLotId_1	10102900	司祭　ダンジョン	True	
210101095	【フロア3】 司祭　ダンジョン　強敵	itemLotId_1	10102900	司祭　ダンジョン	True	
210105080	【フロア3】 さまよう寡婦　ダンジョン	itemLotId_1	10502900	さまよう寡婦　ダンジョン	True	
210105800	【フロア3】 さまよう寡婦　マルチ召喚（強）：物理	itemLotId_1	10502950	さまよう寡婦　マルチ召喚（弱）：物理	True	
210105810	【フロア3】 さまよう寡婦　マルチ召喚（強）：銃	itemLotId_1	10502952	さまよう寡婦　マルチ召喚（弱）：銃	True	
210105820	【フロア3】 さまよう寡婦　マルチ召喚（強）：炎雷	itemLotId_1	10502954	さまよう寡婦　マルチ召喚（弱）：炎雷	True	
210105830	【フロア3】 さまよう寡婦　マルチ召喚（強）：魔法	itemLotId_1	10502956	さまよう寡婦　マルチ召喚（弱）：魔法	True	
210105840	【フロア3】 さまよう寡婦　マルチ召喚（強）：補助	itemLotId_1	10502958	さまよう寡婦　マルチ召喚（弱）：補助	True	
210105850	【フロア3】 さまよう寡婦　マルチ召喚（強）：レア素材A	itemLotId_1	10502960	さまよう寡婦　マルチ召喚（弱）：レア素材A	True	
210105860	【フロア3】 さまよう寡婦　マルチ召喚（強）：レア素材B	itemLotId_1	10502962	さまよう寡婦　マルチ召喚（弱）：レア素材B	True	
210105900	【フロア3】 さまよう寡婦　マルチ召喚（弱）：物理	itemLotId_1	10502950	さまよう寡婦　マルチ召喚（弱）：物理	True	
210105910	【フロア3】 さまよう寡婦　マルチ召喚（弱）：銃	itemLotId_1	10502952	さまよう寡婦　マルチ召喚（弱）：銃	True	
210105920	【フロア3】 さまよう寡婦　マルチ召喚（弱）：炎雷	itemLotId_1	10502954	さまよう寡婦　マルチ召喚（弱）：炎雷	True	
210105930	【フロア3】 さまよう寡婦　マルチ召喚（弱）：魔法	itemLotId_1	10502956	さまよう寡婦　マルチ召喚（弱）：魔法	True	
210105940	【フロア3】 さまよう寡婦　マルチ召喚（弱）：補助	itemLotId_1	10502958	さまよう寡婦　マルチ召喚（弱）：補助	True	
210105950	【フロア3】 さまよう寡婦　マルチ召喚（弱）：レア素材A	itemLotId_1	10502960	さまよう寡婦　マルチ召喚（弱）：レア素材A	True	
210105960	【フロア3】 さまよう寡婦　マルチ召喚（弱）：レア素材B	itemLotId_1	10502962	さまよう寡婦　マルチ召喚（弱）：レア素材B	True	
210106080	【フロア3】 脳喰らい　ダンジョン	itemLotId_1	10602900	脳喰らい　ダンジョン	True	
210106085	【フロア3】 脳喰らい　フード　ダンジョン	itemLotId_1	10602902	脳喰らい　フード　ダンジョン	True	
210109080	【フロア3】 異形ビースト　素手_警戒行動なし　ダンジョン	itemLotId_1	10902900	異形ビースト　ダンジョン	True	
210109102	【フロア3】 異形ビースト　嵐属性　ダンジョン	itemLotId_1	10902910	異形ビースト　ダンジョン　嵐	True	
210109580	【フロア3】 異形ビースト　スローキャラ　ダンジョン	itemLotId_1	10902902	異形ビースト_赤目　ダンジョン	True	
210109602	【フロア3】 異形ビースト　スローキャラ　嵐属性　ダンジョン	itemLotId_1	10902912	異形ビースト_赤目　ダンジョン　嵐	True	
210110080	【フロア3】 下水ネズミ　ダンジョン	itemLotId_1	11002900	下水ネズミ　ダンジョン	True	
210110081	【フロア3】 下水ネズミ　膿付き　ダンジョン	itemLotId_1	11002902	下水ネズミ　膿み付き　ダンジョン	True	
210111080	【フロア3】 死と闇の眷属　首あり　ダンジョン	itemLotId_1	11102900	死と闇の眷属（クモ）　首あり　ダンジョン	True	
210111081	【フロア3】 死と闇の眷属（変速前移動）　ダンジョン	itemLotId_1	11102900	死と闇の眷属（クモ）　首あり　ダンジョン	True	
210111085	【フロア3】 死と闇の眷属　首なし　ダンジョン	itemLotId_1	11102902	死と闇の眷属（クモ）　首なし　ダンジョン	True	
210111086	【フロア3】 死と闇の眷属（変速前移動）　首なし　ダンジョン	itemLotId_1	11102901		False	
210111090	【フロア3】 死と闇の眷属　首あり　生成　ダンジョン	itemLotId_1	11102904	死と闇の眷属（クモ）　首なし（ジェネレート）　ダンジョン	True	
210111091	【フロア3】 死と闇の眷属_ジェネレート（変速前移動）　ダンジョン	itemLotId_1	11102904	死と闇の眷属（クモ）　首なし（ジェネレート）　ダンジョン	True	
210111095	【フロア3】 死と闇の眷属　首なし　生成　ダンジョン	itemLotId_1	11102904	死と闇の眷属（クモ）　首なし（ジェネレート）　ダンジョン	True	
210111096	【フロア3】 死と闇の眷属_ジェネレート（変速前移動）　首なし　ダンジョン	itemLotId_1	11102902	死と闇の眷属（クモ）　首なし　ダンジョン	True	
210111200	【フロア3】 死と闇の眷属　首なし　ダンジョン	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210112080	【フロア3】 水死体ビースト　ダンジョン	itemLotId_1	11202900	水死体ビースト　ダンジョン	True	
210112200	【フロア3】 水死体ビースト　ダンジョン	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210113080	【フロア3】 デーモンの狂信者　ダンジョン用	itemLotId_1	11302900	デーモンの狂信者　ダンジョン	True	
210114080	【フロア3】 狂信者の獣　ダンジョン	itemLotId_1	11402900	狂信者の獣　ダンジョン	True	
210114902	【フロア3】 狂信者の獣　ダンジョン　嵐属性	itemLotId_1	11402910	狂信者の獣　ダンジョン　嵐	True	
210115080	【フロア3】 スライム　ダンジョン　ダンジョン	itemLotId_1	11502900	スライム　ダンジョン	True	
210116080	【フロア3】 デーモン犬　ダンジョン	itemLotId_1	11602900	デーモン犬　ダンジョン	True	
210118080	【フロア3】 さまよう狂気　ダンジョン	itemLotId_1	11810000	さまよう狂気（小）　ダンジョン	True	52902000
210118081	【フロア3】 さまよう狂気(小)　並２　ダンジョン用	itemLotId_1	11810000	さまよう狂気（小）　ダンジョン	True	52902000
210118082	【フロア3】 さまよう狂気(小)　良　ダンジョン用	itemLotId_1	11810000	さまよう狂気（小）　ダンジョン	True	52902000
210118083	【フロア3】 さまよう狂気(小)　レア　ダンジョン用	itemLotId_1	11810000	さまよう狂気（小）　ダンジョン	True	52902000
210119080	【フロア3】 さまよう狂気(中)　ダンジョン	itemLotId_1	11902900	さまよう狂気（中）　ダンジョン　並	True	52903000
210121080	【フロア3】 墓守サソリ　子なし　小はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
210121081	【フロア3】 墓守サソリ　子なし　大はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
210121090	【フロア3】 墓守サソリ　子あり　小はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
210121091	【フロア3】 墓守サソリ　子あり　大はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
210122080	【フロア3】 幼生オオコウモリ　ダンジョン	itemLotId_1	12202900	幼生オオコウモリ　ダンジョン	True	
210122081	【フロア3】 幼生オオコウモリ（彫像待機）　ダンジョン	itemLotId_1	12202900	幼生オオコウモリ　ダンジョン	True	
210123000	【フロア3】 穴掘り　ダンジョン	itemLotId_1	12302900	穴掘り　ダンジョン	True	
210123200	【フロア3】 穴掘り　ダンジョン	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210124090	【フロア3】 狂犬　ダンジョン	itemLotId_1	12402900	狂犬　ダンジョン	True	
210124102	【フロア3】 狂犬　ダンジョン用　嵐属性	itemLotId_1	12402910	狂犬　ダンジョン　嵐	True	
210125000	【フロア3】 蛇玉（子）　1本だけ太い　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
210125010	【フロア3】 蛇玉（子）　毒霧　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
210126000	【フロア3】 蛇玉（子）・小　1本だけ太い　ダンジョン	itemLotId_1	12602900	蛇玉（子）小　ダンジョン	True	
210127000	【フロア3】 吸血豚　ダンジョン	itemLotId_1	12702900	吸血豚　ダンジョン	True	
210127102	【フロア3】 吸血豚　ダンジョン　嵐属性	itemLotId_1	12702910	吸血豚　ダンジョン　嵐	True	
210129000	【フロア3】 異形ビースト（雌）　ダンジョン	itemLotId_1	12902900	異形ビースト（雌）　ダンジョン	True	
210130000	【フロア3】 死と闇の眷属（大）　ダンジョン	itemLotId_1	13002900	死と闇の眷属（大）　ダンジョン	True	
210140000	【フロア3】 白痴の蜘蛛（子）　ダンジョン	itemLotId_1	14002900	白痴の蜘蛛（子）　ダンジョン	True	
210140010	【フロア3】 白痴の蜘蛛（子）　ボスのお供　ダンジョン	itemLotId_1	14002910	白痴の蜘蛛（子）　ダンジョン　ボスのお供	True	
210201020	【フロア3】 墓掘り（銃）　ダンジョン	itemLotId_1	20102904	ダンジョン人（墓掘り）銃　ダンジョン	True	
210201080	【フロア3】 墓掘り（鉤）　ダンジョン	itemLotId_1	20102900	ダンジョン人（墓掘り）鉤　ダンジョン	True	
210201081	【フロア3】 墓掘り（つるはし）　ダンジョン	itemLotId_1	20102902	ダンジョン人（墓掘り）つるはし　ダンジョン	True	
210201090	【フロア3】 墓掘り（鉤）　ダンジョン＿巡回	itemLotId_1	20102900	ダンジョン人（墓掘り）鉤　ダンジョン	True	
210201091	【フロア3】 墓掘り（つるはし）　ダンジョン＿巡回	itemLotId_1	20102902	ダンジョン人（墓掘り）つるはし　ダンジョン	True	
210201092	【フロア3】 墓掘り（銃）＿巡回	itemLotId_1	20102904	ダンジョン人（墓掘り）銃　ダンジョン	True	
210201108	【フロア3】 墓掘り（鉤）　医者　ダンジョン	itemLotId_1	20102970	ダンジョン人（墓掘り）鉤　ダンジョン 医者	True	
210201109	【フロア3】 墓掘り（鉤）　儀式　ダンジョン	itemLotId_1	20102980	ダンジョン人（墓掘り）鉤　ダンジョン 儀式	True	
210201128	【フロア3】 墓掘り（つるはし）　医者　ダンジョン	itemLotId_1	20102972	ダンジョン人（墓掘り）つるはし　ダンジョン　医師	True	
210201200	【フロア3】 墓掘り（銃）	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210201210	【フロア3】 墓掘り（鉤）　ダンジョン	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210201220	【フロア3】 墓掘り（つるはし）　ダンジョン	itemLotId_1	2909800	プレゼンダンジョン敵ドロップ	True	
210202080	【フロア3】 人さらい　ダンジョン	itemLotId_1	20202900	人さらい　ダンジョン	True	
210204080	【フロア3】 操り骸　ダンジョン	itemLotId_1	20402900	操り骸　ダンジョン　不死敵	True	
210205080	【フロア3】 狂気の悪霊　ダンジョン	itemLotId_1	20502900	狂気の悪霊　ダンジョン	True	
210205290	狂気の悪霊　SAN値　ダンジョン	itemLotId_1	205290		False	
210208080	【フロア3】 月明かりのゴースト 杖あり　ダンジョン	itemLotId_1	20802900	月明かりのゴースト　ダンジョン	True	52902200
210208090	【フロア3】 月明かりのゴースト 杖なし　ダンジョン	itemLotId_1	20802900	月明かりのゴースト　ダンジョン	True	52902200
210209095	【フロア3】 血に渇いた獣　ザコ扱い　ダンジョン	itemLotId_1	20905000	血に渇いた獣　ザコ扱い	True	
210210080	【フロア3】 アイコレクター ダンジョン	itemLotId_1	21002900	アイコレクター　ダンジョン	True	
210210180	【フロア3】 アイコレクター　牢番ババア　 ダンジョン	itemLotId_1	21002902	アイコレクター　ダンジョン	True	
210211080	【フロア3】 蜘蛛のクトゥルフ　ダンジョン	itemLotId_1	21102900	蜘蛛のクトゥルフ　ダンジョン	True	
210212080	【フロア3】 闇の旅団　剣　ダンジョン	itemLotId_1	21202900	闇の旅団　剣　ダンジョン	True	
210212081	【フロア3】 闇の旅団　剣・蝋燭　ダンジョン	itemLotId_1	21202902	闇の旅団　剣・蝋燭　ダンジョン	True	
210212082	【フロア3】 闇の旅団　オーブ・鎚　ダンジョン	itemLotId_1	21202904	闇の旅団　オーブ・鎚　ダンジョン	True	
210213000	【フロア3】 血舐め（血袋小）　ダンジョン	itemLotId_1	21302900	血舐め　ダンジョン	True	
210213010	【フロア3】 血舐め（血袋中）　ダンジョン	itemLotId_1	21302900	血舐め　ダンジョン	True	
210213020	【フロア3】 血舐め（血袋大）　ダンジョン	itemLotId_1	21302900	血舐め　ダンジョン	True	
210213030	【フロア3】 血舐め（血袋特大）　ダンジョン	itemLotId_1	21302900	血舐め　ダンジョン	True	
210216000	【フロア3】 滅びの炎の眷属　ダンジョン	itemLotId_1	21602900	滅びの炎の眷属　ダンジョン	True	
210216001	【フロア3】 滅びの炎の眷属　（帽子なし）　ダンジョン	itemLotId_1	21602900	滅びの炎の眷属　ダンジョン	True	
210218000	【フロア3】 銀の獣の眷属　ダンジョン	itemLotId_1	21802900	銀の獣の眷属　ダンジョン	True	
210218010	【フロア3】 銀の獣の眷属　寄生虫　ダンジョン	itemLotId_1	21802900	銀の獣の眷属　ダンジョン	True	
210219000	【フロア3】 寄生虫　ダンジョン	itemLotId_1	21902900	銀の獣の眷属　寄生虫　ダンジョン	True	
210250080	【フロア3】 月からの使者　触手なし　ダンジョン	itemLotId_1	25002900	月からの使者　ダンジョン	True	
210250081	【フロア3】 月からの使者　触手あり　ダンジョン	itemLotId_1	25002902	月からの使者　触手あり　ダンジョン	True	
210250203	【フロア3】 月からの使者　コズミック属性透明化	itemLotId_1	25002910	月からの使者　ダンジョン　宇宙	True	
210250204	【フロア3】 月からの使者　コズミック属性弾丸変化	itemLotId_1	25002910	月からの使者　ダンジョン　宇宙	True	
210250205	【フロア3】 月からの使者　触手あり　コズミック属性化　ダンジョン	itemLotId_1	25002912	月からの使者　触手あり　ダンジョン　宇宙	True	
210250206	【フロア3】 月からの使者　触手あり　コズミック属性弾丸変化　ダンジョン	itemLotId_1	25002912	月からの使者　触手あり　ダンジョン　宇宙	True	
210252080	【フロア3】 月の幼生　ダンジョン	itemLotId_1	25202900	月の幼生　ダンジョン	True	
210252081	【フロア3】 月の幼生　天井待機　ダンジョン	itemLotId_1	25202900	月の幼生　ダンジョン	True	
210253030	【フロア3】 星の花　（頭部のみ）　ダンジョン	itemLotId_1	25302900	星の花　ダンジョン	True	
210253104	【フロア3】 星の花　コズミック属性弾丸変化　ダンジョン	itemLotId_1	25302910	星の花　ダンジョン　宇宙	True	
210300000	【フロア3】 ダンジョン人（司祭）　固定砲台　ダンジョン	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
210300001	【フロア3】 ダンジョン人（司祭）・立っている	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
210300002	【フロア3】 ダンジョン人（司祭）　周囲強化タイプ　ダンジョン	itemLotId_1	30002905	ダンジョン人（司祭）　ダンジョン 格闘タイプ	True	
210300010	【フロア3】 ダンジョン人（司祭）　固定砲台　ダンジョン_ダンジョン用砲台	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
210300104	【フロア3】 ダンジョン人（司祭）　固定砲台　コズミック属性弾丸変化　ダンジョン	itemLotId_1	30002920	ダンジョン人（司祭）　ダンジョン　宇宙	True	
210300124	【フロア3】 ダンジョン人（司祭）・立っている　コズミック属性弾丸変化	itemLotId_1	30002920	ダンジョン人（司祭）　ダンジョン　宇宙	True	
210300144	【フロア3】 ダンジョン人（司祭）　固定砲台　ダンジョン_ダンジョン用砲台　コズミック属性弾丸変化	itemLotId_1	30002920	ダンジョン人（司祭）　ダンジョン　宇宙	True	
210301000	【フロア3】 ダンジョン人（奴隷）　裸　剣　ダンジョン	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
210301001	【フロア3】 ダンジョン人（奴隷）（裸・剣_素手投擲）	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
210301005	【フロア3】 ダンジョン人（奴隷）　裸　剣　ステルス投げナイフ　ダンジョン	itemLotId_1	30102910	ダンジョン人（奴隷）剣鉈　ダンジョン　ステルス投げナイフ	True	
210301009	【フロア3】 ダンジョン人（奴隷）　裸　素手　無気力　ダンジョン	itemLotId_1	30102920	ダンジョン人（奴隷）剣鉈　ダンジョン　無気力	True	
210301010	【フロア3】 ダンジョン人（奴隷）　裸　鉈　ダンジョン	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
