map_path	map_name	part_name	part_entity_id	npc_param_id	npc_name	talk_id	x	y	z	drop_field	item_lot_id	lot_name
m26_00_00_00.msb	m26_00_00_00	c2250_0001	-1	225000	牢番A　剣のみ＋クロスボウ　トラップロード	0	104.66	1003.734	-17.851	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0002	-1	225000	牢番A　剣のみ＋クロスボウ　トラップロード	0	95.256	1003.746	-22.011	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0003	2600106	225040	牢番A　素手（弱そう）　トラップロード	0	110.572	1014.555	-3.269	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0004	2600105	225040	牢番A　素手（弱そう）　トラップロード	0	125.323	1019.257	37.328	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0006	2600109	225040	牢番A　素手（弱そう）　トラップロード	0	136.066	1014.555	-11.021	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0007	2600110	225040	牢番A　素手（弱そう）　トラップロード	0	139.177	1014.555	-7.03	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0009	2600111	225040	牢番A　素手（弱そう）　トラップロード	0	126.312	1014.556	8.54	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0010	2600112	225040	牢番A　素手（弱そう）　トラップロード	0	114.881	1003.745	-22.129	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0011	2600195	225040	牢番A　素手（弱そう）　トラップロード	0	113.277	1014.555	-1.569	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0012	2600196	225040	牢番A　素手（弱そう）　トラップロード	0	109.831	1014.555	-6.269	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0013	2600197	225040	牢番A　素手（弱そう）　トラップロード	0	112.747	1014.555	-5.069	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0014	-1	225020	牢番A　鞭（キャットオブナインテイル）　トラップロード	0	120.36	1049.32	-63.49	itemLotId_1	22502604	牢番A　鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0015	-1	225000	牢番A　剣のみ＋クロスボウ　トラップロード	0	115.55	1051	-67.17	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0016	-1	225020	牢番A　鞭（キャットオブナインテイル）　トラップロード	0	124.147	1028.912	-64.486	itemLotId_1	22502604	牢番A　鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0017	-1	225020	牢番A　鞭（キャットオブナインテイル）　トラップロード	0	127.198	1027.938	-63.879	itemLotId_1	22502604	牢番A　鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0018	-1	225000	牢番A　剣のみ＋クロスボウ　トラップロード	0	118.411	1016.995	-85.537	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR
m26_00_00_00.msb	m26_00_00_00	c2250_0021	2600198	225040	牢番A　素手（弱そう）　トラップロード	0	140.116	1014.555	-12.537	itemLotId_1	22502606	牢番A　素手（弱そう）　TR
m26_00_00_00.msb	m26_00_00_00	c2260_0002	-1	226000	牢番B　鎖鞭　トラップロード	0	118.16	1016.55	-83.78	itemLotId_1	22602600	牢番B　鎖鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2260_0006	-1	226000	牢番B　鎖鞭　トラップロード	0	95.931	1003.746	-34.947	itemLotId_1	22602600	牢番B　鎖鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2260_0007	2600202	226000	牢番B　鎖鞭　トラップロード	0	130.369	1003.746	-24.069	itemLotId_1	22602600	牢番B　鎖鞭　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0000	2600150	240610	捨て子の巨人 大岩持ち　トラップロード	0	-8.2	999.651	119.07	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0001	2600180	240600	捨て子の巨人 素手　トラップロード	0	42.709	983.551	2.407	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0002	2600181	240600	捨て子の巨人 素手　トラップロード	0	59.18	984.57	2.39	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0003	2600153	240610	捨て子の巨人 大岩持ち　トラップロード	0	47.938	1007.79	128.425	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0004	2600182	240610	捨て子の巨人 大岩持ち　トラップロード	0	45.194	983.646	0.811	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0005	2600155	240610	捨て子の巨人 大岩持ち　トラップロード	0	10.762	1001.885	134.048	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2400_0006	2600183	240600	捨て子の巨人 素手　トラップロード	0	37.131	1004.231	126.718	itemLotId_1	24002600	捨て子の巨人　TR
m26_00_00_00.msb	m26_00_00_00	c2560_0000	2600300	256600	なりそこないメッセンジャー（ほおずき）　トラップロード	0	107.264	1059.028	18.936	itemLotId_1	25602600	ほおずき　TR
m26_00_00_00.msb	m26_00_00_00	c2560_0001	2600301	256600	なりそこないメッセンジャー（ほおずき）　トラップロード	0	107.388	1059.045	89.243	itemLotId_1	25602600	ほおずき　TR
m26_00_00_00.msb	m26_00_00_00	c2560_0002	2600302	256600	なりそこないメッセンジャー（ほおずき）　トラップロード	0	110.67	1059.075	78.915	itemLotId_1	25602600	ほおずき　TR
m26_00_00_00.msb	m26_00_00_00	c2560_0003	2600303	256600	なりそこないメッセンジャー（ほおずき）　トラップロード	0	101.814	1039.9141	129.902	itemLotId_1	25602600	ほおずき　TR
m26_00_00_00.msb	m26_00_00_00	c1170_0002	2600116	117600	屍肉烏　トラップロード　犬頭	0	96.383	1025.413	-70.314	itemLotId_1	11702600	屍肉鳥　TR
m26_00_00_00.msb	m26_00_00_00	c1180_0002	2600402	118102	さまよう狂気(小)　トラップロード　02	0	184.768	1082.102	-78.951	itemLotId_1	11801020	さまよう狂気（小）　トラップロード　×
m26_00_00_00.msb	m26_00_00_00	c1180_0004	2600404	118104	さまよう狂気(小)　トラップロード　04	0	110.25	1039.95	135.13	itemLotId_1	11801040	さまよう狂気（小）　トラップロード　×
m26_00_00_00.msb	m26_00_00_00	c2040_0000	2600160	204600	操り骸　ボス部屋用　トラップロード	0	166.422	1037.976	-37.698	itemLotId_1	20402600	操り骸　TR
m26_00_00_00.msb	m26_00_00_00	c2040_0007	2600174	204600	操り骸　ボス部屋用　トラップロード	0	84.992	1043	-9.154	itemLotId_1	20402600	操り骸　TR
m26_00_00_00.msb	m26_00_00_00	c2040_0022	2600166	204600	操り骸　ボス部屋用　トラップロード	0	157.553	1042.984	-61.287	itemLotId_1	20402600	操り骸　TR
m26_00_00_00.msb	m26_00_00_00	c2040_0027	2600168	204600	操り骸　ボス部屋用　トラップロード	0	136.861	1037.977	-38.151	itemLotId_1	20402600	操り骸　TR
m26_00_00_00.msb	m26_00_00_00	c2050_0000	-1	205260	狂気の悪霊　SAN値　トラップロード	0	96.14	1043.03	-12.29	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード
m26_00_00_00.msb	m26_00_00_00	c2050_0001	-1	205260	狂気の悪霊　SAN値　トラップロード	0	188.395	1082.102	-71.248	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード
m26_00_00_00.msb	m26_00_00_00	c2050_0002	-1	205260	狂気の悪霊　SAN値　トラップロード	0	169.44	1082.102	-90.722	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード
m26_00_00_00.msb	m26_00_00_00	c2050_0003	-1	205260	狂気の悪霊　SAN値　トラップロード	0	98.82	1043.03	-29.96	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード
m26_00_00_00.msb	m26_00_00_00	c2050_0004	-1	205260	狂気の悪霊　SAN値　トラップロード	0	187.35	1082.13	-22.92	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード
m26_00_00_00.msb	m26_00_00_00	c2250_0020	-1	225000	牢番A　剣のみ＋クロスボウ　トラップロード	0	133.88	1022.75	-80.22	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR
m27_00_00_00.msb	m27_00_00_00	c0000_0004	2700755	6100	感染者の乞食	270317	-296.918	-89.923	297.392	itemLotId_1	27070	感染者の乞食_死亡時ドロップアイテム
m27_00_00_00.msb	m27_00_00_00	c1051_0000	2700710	105270	さまよう寡婦（侵入PC召喚）　森	0	-274.98	-99.17823	311.66	itemLotId_1	10527000	さまよう寡婦（侵入PC召喚）　森
m27_00_00_00.msb	m27_00_00_00	c1120_0000	2700151	112070	水死体ビースト　森【街人】	0	-359.49	-100.63246	231.6	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0001	2700150	112070	水死体ビースト　森【街人】	0	-372.46	-100.155	197.749	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0002	2700152	112070	水死体ビースト　森【街人】	0	-367.823	-100.436	213.12	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0003	2700153	112070	水死体ビースト　森【街人】	0	-366.022	-100.57	217.908	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0004	2700154	112070	水死体ビースト　森【街人】	0	-365.051	-100.07	211.01	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0005	2700155	112071	水死体ビースト　森【獣】	0	-296.54	-172.576	419.11	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0006	2700156	112071	水死体ビースト　森【獣】	0	-292.571	-172.799	441.619	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0007	2700161	112071	水死体ビースト　森【獣】	0	-289.561	-172.089	412.859	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0008	2700158	112071	水死体ビースト　森【獣】	0	-291.31	-172.446	419.496	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0009	2700159	112071	水死体ビースト　森【獣】	0	-298.281	-173.553	455.328	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0010	2700160	112071	水死体ビースト　森【獣】	0	-287.609	-173.409	446.69	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1120_0011	2700162	112071	水死体ビースト　森【獣】	0	-296.471	-172.361	416.003	itemLotId_1	11202700	水死体ビースト　森
m27_00_00_00.msb	m27_00_00_00	c1170_0000	2700200	117070	屍肉烏　森	0	-351.66	-109.617	181.852	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0001	2700201	117070	屍肉烏　森	0	-349.653	-109.15	186.105	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0002	2700202	117070	屍肉烏　森	0	-354.099	-109.303	184.895	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0009	2700209	117070	屍肉烏　森	0	-380.083	-86.479	134.044	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0016	2700216	117070	屍肉烏　森	0	-367.295	-77.813	137.091	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0017	2700217	117070	屍肉烏　森	0	-373.799	-77.541	137.883	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0018	2700218	117070	屍肉烏　森	0	-368.978	-77.814	130.177	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0019	2700219	117070	屍肉烏　森	0	-203.97	-76.81652	250.06	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0020	2700220	117070	屍肉烏　森	0	-210.1	-76.29966	250.74	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0021	2700221	117070	屍肉烏　森	0	-291.284	-91.211	231.621	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0022	2700222	117070	屍肉烏　森	0	-288.059	-91.339	237.847	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1170_0023	2700223	117070	屍肉烏　森	0	-289.888	-91.993	239.294	itemLotId_1	11702700	屍肉鳥　森
m27_00_00_00.msb	m27_00_00_00	c1180_0006	2700256	118052	さまよう狂気(小)　森	0	-284.919	-90.313	230.155	itemLotId_1	11800520	さまよう狂気（小）　森　○
m27_00_00_00.msb	m27_00_00_00	c1240_0000	2700300	124500	狂犬　森	0	-263.19	-85.42	199.441	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0001	2700301	124501	狂犬　森　檻の中用	0	-357.919	-88.678	128.941	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0002	2700302	124501	狂犬　森　檻の中用	0	-365.651	-87.647	129.802	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0004	2700308	124501	狂犬　森　檻の中用	0	-362.83	-87.57	125.14	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0005	2700309	124501	狂犬　森　檻の中用	0	-371.01	-86.57	121.94	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0008	2700320	124500	狂犬　森	0	-387.336	-84.962	153.969	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0009	2700305	124500	狂犬　森	0	-261.14	-85.496	199.058	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1240_0010	2700321	124500	狂犬　森	0	-400.69	-84.431	155.2	itemLotId_1	12402700	狂犬　森
m27_00_00_00.msb	m27_00_00_00	c1250_0001	2700351	125001	蛇玉（子）　通常カラー/2本太い	0	-253.638	-158.679	466.285	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1250_0002	2700352	125001	蛇玉（子）　通常カラー/2本太い	0	-164.325	-136.825	467.416	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1250_0003	2700359	125001	蛇玉（子）　通常カラー/2本太い	0	-193.96	-158.165	492.21	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1250_0004	2700354	125002	蛇玉（子）　通常カラー/2本太い別バリ	0	-187.94	-155.828	451.397	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1250_0005	2700700	125001	蛇玉（子）　通常カラー/2本太い	0	-179.029	-146.109	446.017	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1250_0006	2700356	125001	蛇玉（子）　通常カラー/2本太い	0	-184.335	-155.492	449.45	itemLotId_1	12502700	蛇玉（子）　森
m27_00_00_00.msb	m27_00_00_00	c1260_0000	2700417	126001	蛇玉（子）・小　通常カラー/2本太い	0	-141.923	-132.513	375.886	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0001	2700401	126001	蛇玉（子）・小　通常カラー/2本太い	0	-175.06	-145.824	431.828	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0002	2700402	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-167.123	-129.524	367.37	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0003	2700418	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-139.246	-129.163	359.612	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0004	2700419	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-135.369	-130.843	366.572	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0005	2700435	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-174.835	-143.838	425.342	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0006	2700406	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-222.13	-156.57	440.89	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0007	2700407	126001	蛇玉（子）・小　通常カラー/2本太い	0	-172.349	-127.14	348.445	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0008	2700408	126001	蛇玉（子）・小　通常カラー/2本太い	0	-138.94	-136.692	413.199	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0009	2700413	126001	蛇玉（子）・小　通常カラー/2本太い	0	-136.15865	-136.92776	435.5565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0011	2700411	126001	蛇玉（子）・小　通常カラー/2本太い	0	-171.615	-128.359	362.439	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0012	2700412	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-131.966	-136.034	437.05	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0013	2700400	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-136.15865	-136.92776	435.5565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0014	2700425	126001	蛇玉（子）・小　通常カラー/2本太い	0	-126.38	-136.01	443.565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0015	2700424	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-141.366	-134.128	393.695	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0016	2700431	126001	蛇玉（子）・小　通常カラー/2本太い	0	-141.923	-132.513	375.886	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0017	2700428	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-167.468	-131.903	378.91	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0018	2700429	126001	蛇玉（子）・小　通常カラー/2本太い	0	-144.916	-133.185	450.165	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0019	2700430	126001	蛇玉（子）・小　通常カラー/2本太い	0	-180.798	-146.345	433.009	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0020	2700405	126001	蛇玉（子）・小　通常カラー/2本太い	0	-155.94	-129.19	347.29	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0027	2700427	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-179.74	-135.297	414.831	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0029	2700432	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-228.88	-156.34	408.44	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0030	2700442	126001	蛇玉（子）・小　通常カラー/2本太い	0	-234.17	-156.51	413.26	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0031	2700445	126001	蛇玉（子）・小　通常カラー/2本太い	0	-197.03	-157.45215	491.75	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0032	2700446	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-195.924	-156.954	485.553	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0033	2700440	126001	蛇玉（子）・小　通常カラー/2本太い	0	-177.465	-126.775	330.489	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0038	2700437	126001	蛇玉（子）・小　通常カラー/2本太い	0	-269.634	-159.084	443.946	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0039	2700438	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-273.447	-158.878	449.147	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0045	2700443	126001	蛇玉（子）・小　通常カラー/2本太い	0	-182.991	-146.802	435.261	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0048	2700403	126001	蛇玉（子）・小　通常カラー/2本太い	0	-136.15865	-136.92776	435.5565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0053	2700414	126001	蛇玉（子）・小　通常カラー/2本太い	0	-136.15865	-136.92776	435.5565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0054	2700415	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-136.15865	-136.92776	435.5565	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0056	2700441	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-181.891	-125.297	320.571	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0057	2700420	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-134.235	-134.003	395.312	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0058	2700421	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-131.735	-133.308	384.225	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0059	2700422	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-134.079	-137.2245	413.541	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0060	2700423	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-150.281	-137.05647	400.088	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0061	2700426	126001	蛇玉（子）・小　通常カラー/2本太い	0	-154.44	-135.577	462.214	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0062	2700409	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-177.729	-127.216	351.883	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0063	2700416	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-141.366	-134.128	393.695	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0064	2700447	126000	蛇玉（子）・小　通常カラー/1本だけ太い	0	-201.929	-157.89	489.723	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0065	2700448	126001	蛇玉（子）・小　通常カラー/2本太い	0	-197.008	-155.608	478.755	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0066	2700433	126001	蛇玉（子）・小　通常カラー/2本太い	0	-275.053	-158.316	427.54	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1260_0067	2700434	126002	蛇玉（子）・小　通常カラー/2本太い別バリ	0	-273.327	-158.642	421.476	itemLotId_1	12602700	蛇玉(子)小　森
m27_00_00_00.msb	m27_00_00_00	c1270_0000	2700450	127400	吸血豚　森	0	-263.518	-169.539	352.373	itemLotId_1	12702700	吸血豚　森
m27_00_00_00.msb	m27_00_00_00	c1270_0001	2700451	127400	吸血豚　森	0	-282.543	-171.763	475.227	itemLotId_1	12702700	吸血豚　森
m27_00_00_00.msb	m27_00_00_00	c1270_0002	2700452	127400	吸血豚　森	0	-240.58	-153.803	433.575	itemLotId_1	12702700	吸血豚　森
m27_00_00_00.msb	m27_00_00_00	c2000_0000	2700706	200200	処刑人　森	0	-142.304	-122.333	351.645	itemLotId_1	20002700	処刑人　森
m27_00_00_00.msb	m27_00_00_00	c2000_0004	2700705	200200	処刑人　森	0	-119.001	-50.977	216.684	itemLotId_1	20002700	処刑人　森
m27_00_00_00.msb	m27_00_00_00	c2020_0000	2700680	202006	人さらい 森マップ配置用	0	-398.09	-85.282	167.792	itemLotId_1	20202400	人さらい　聖堂街A
m27_00_00_00.msb	m27_00_00_00	c2170_0000	2700500	217000	蛇沼からの使者（頭蛇表示済）	0	-224.733	-111.166	299.927	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0001	2700501	217000	蛇沼からの使者（頭蛇表示済）	0	-224.989	-154.484	424.9153	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0002	2700503	217000	蛇沼からの使者（頭蛇表示済）	0	-127.52	-135.881	432.399	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0003	2700502	217000	蛇沼からの使者（頭蛇表示済）	0	-261.064	-160.523	437.987	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0004	2700703	217003	蛇沼からの使者（頭蛇未表示・ハット）	0	-219.179	-168.087	507.56	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0005	2700512	217002	蛇沼からの使者（頭蛇未表示・シルクハット）	0	-164.367	-147.472	450.845	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0006	2700511	217003	蛇沼からの使者（頭蛇未表示・ハット）	0	-163.051	-147.322	452.415	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0007	2700515	217002	蛇沼からの使者（頭蛇未表示・シルクハット）	0	-155.617	-135.031	375.251	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0008	2700510	217000	蛇沼からの使者（頭蛇表示済）	0	-287.74	-158.78366	344.98	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0013	2700513	217001	蛇沼からの使者（頭蛇未表示・キャップ）	0	-281.737	-103.5	324.391	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2170_0014	2700514	217000	蛇沼からの使者（頭蛇表示済）	0	-164.509	-147.499	452.651	itemLotId_1	21702700	蛇沼からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2500_0000	2700550	250070	月からの使者　森	0	-178.71	-156.071	380.17	itemLotId_1	25002700	月からの使者　森
m27_00_00_00.msb	m27_00_00_00	c2500_0001	2700551	250070	月からの使者　森	0	-192.011	-158.349	358.144	itemLotId_1	25002700	月からの使者　森
